facture_id;client_id;date_facture;date_echeance;montant_ht_eur;montant_ttc_eur;tva_eur;statut_paiement;delai_paiement_jours;mode_paiement
FAC-012586;CLI-100176;2024-05-11;2024-06-10;241.94;290.33;48.39;Payée;6.0;Prélèvement
FAC-012587;CLI-086684;2023-01-01;2023-01-31;3209.38;3851.26;641.88;Impayée;126.0;CB en ligne
FAC-012588;CLI-093233;2025-01-02;2025-02-01;154.35;185.22;30.87;En retard;86.0;Prélèvement
FAC-012589;CLI-099825;2023-05-24;2023-06-23;237.35;284.82;47.47;Payée;32.0;Prélèvement
FAC-012590;CLI-088567;2025-02-21;2025-03-23;204.07;244.88;40.81;Payée;26.0;Virement
FAC-012591;CLI-097779;2022-05-12;2022-06-11;196.43;235.72;39.29;Payée;15.0;CB en ligne
FAC-012592;CLI-092007;2024-07-19;2024-08-18;45.26;54.31;9.05;En retard;83.0;CB en ligne
FAC-012593;CLI-088822;2022-12-31;2023-01-30;143.08;171.7;28.62;Payée;14.0;Prélèvement
FAC-012594;CLI-086531;2024-09-04;2024-10-04;2697.06;3236.47;539.41;Payée;17.0;Prélèvement
FAC-012595;CLI-095539;2024-12-24;2025-01-23;190.7;228.84;38.14;En retard;82.0;Prélèvement
FAC-012596;CLI-089119;2022-05-24;2022-06-23;250.87;301.04;50.17;Impayée;214.0;Prélèvement
FAC-012597;CLI-091053;2023-02-10;2023-03-12;250.78;300.94;50.16;Impayée;268.0;Prélèvement
FAC-012598;CLI-098885;2024-01-10;2024-02-09;142.37;170.84;28.47;Payée;31.0;Prélèvement
FAC-012599;CLI-089457;2025-02-16;2025-03-18;47.19;56.63;9.44;Payée;26.0;Virement
FAC-012600;CLI-092298;2022-09-04;2022-10-04;277.94;333.53;55.59;Payée;8.0;Chèque
FAC-012601;CLI-087471;2022-02-04;2022-03-06;1182.72;1419.26;236.54;Payée;15.0;Prélèvement
FAC-012602;CLI-089988;2022-08-09;2022-09-08;146.12;175.34;29.22;Impayée;173.0;Prélèvement
FAC-012603;CLI-092366;2023-05-04;2023-06-03;242.28;290.74;48.46;Payée;13.0;CB en ligne
FAC-012604;CLI-086166;2023-02-12;2023-03-14;93.26;111.91;18.65;Payée;4.0;Prélèvement
FAC-012605;CLI-097593;2023-05-06;2023-06-05;197.1;236.52;39.42;Payée;8.0;Virement
FAC-012606;CLI-099389;2024-09-01;2024-10-01;242.74;291.29;48.55;Payée;8.0;Virement
FAC-012607;CLI-093946;2022-11-19;2022-12-19;99.27;119.12;19.85;Impayée;220.0;CB en ligne
FAC-012608;CLI-091440;2024-06-02;2024-07-02;275.34;330.41;55.07;Payée;20.0;TIP
FAC-012609;CLI-099572;2024-08-24;2024-09-23;6014.69;7217.63;1202.94;En retard;83.0;Prélèvement
FAC-012610;CLI-099809;2023-12-10;2024-01-09;234.47;281.36;46.89;Payée;34.0;Prélèvement
FAC-012611;CLI-089876;2024-11-21;2024-12-21;149.62;179.54;29.92;En retard;77.0;Prélèvement
FAC-012612;CLI-088568;2023-04-05;2023-05-05;830.47;996.56;166.09;Impayée;253.0;Prélèvement
FAC-012613;CLI-087045;2023-02-12;2023-03-14;224.68;269.62;44.94;Payée;27.0;Virement
FAC-012614;CLI-096162;2022-06-25;2022-07-25;129.61;155.53;25.92;Impayée;305.0;Prélèvement
FAC-012615;CLI-099538;2022-03-24;2022-04-23;1158.92;1390.7;231.78;En retard;57.0;Prélèvement
FAC-012616;CLI-089877;2022-08-01;2022-08-31;1018.49;1222.19;203.7;En retard;72.0;Virement
FAC-012617;CLI-092163;2023-04-05;2023-05-05;169.12;202.94;33.82;En retard;82.0;Chèque
FAC-012618;CLI-095309;2023-05-28;2023-06-27;180.22;216.26;36.04;Payée;9.0;Prélèvement
FAC-012619;CLI-093557;2022-05-25;2022-06-24;87.09;104.51;17.42;Payée;33.0;Chèque
FAC-012620;CLI-095590;2023-07-26;2023-08-25;195.67;234.8;39.13;Payée;18.0;Prélèvement
FAC-012621;CLI-099916;2024-12-24;2025-01-23;861.07;1033.28;172.21;En retard;47.0;Prélèvement
FAC-012622;CLI-096099;2024-01-06;2024-02-05;246.84;296.21;49.37;En retard;75.0;CB en ligne
FAC-012623;CLI-095737;2024-04-01;2024-05-01;114.63;137.56;22.93;Payée;31.0;Prélèvement
FAC-012624;CLI-092526;2024-01-20;2024-02-19;83.47;100.16;16.69;Impayée;155.0;Prélèvement
FAC-012625;CLI-095550;2024-11-09;2024-12-09;105.7;126.84;21.14;Payée;31.0;Chèque
FAC-012626;CLI-097215;2025-03-19;2025-04-18;54.21;65.05;10.84;Payée;8.0;CB en ligne
FAC-012627;CLI-092999;2024-06-06;2024-07-06;196.78;236.14;39.36;En attente;;Prélèvement
FAC-012628;CLI-087140;2023-02-16;2023-03-18;884.75;1061.7;176.95;Payée;12.0;Prélèvement
FAC-012629;CLI-093682;2025-05-23;2025-06-22;49.05;58.86;9.81;Payée;6.0;Prélèvement
FAC-012630;CLI-090997;2024-04-26;2024-05-26;220.1;264.12;44.02;Payée;11.0;Chèque
FAC-012631;CLI-095057;2024-07-27;2024-08-26;260.86;313.03;52.17;Payée;18.0;Prélèvement
FAC-012632;CLI-098587;2022-07-24;2022-08-23;209.94;251.93;41.99;En attente;;CB en ligne
FAC-012633;CLI-086326;2025-03-07;2025-04-06;189.86;227.83;37.97;Payée;20.0;Chèque
FAC-012634;CLI-100476;2022-03-18;2022-04-17;5704.83;6845.8;1140.97;Payée;19.0;Prélèvement
FAC-012635;CLI-096742;2024-07-11;2024-08-10;124.06;148.87;24.81;Impayée;322.0;Prélèvement
FAC-012636;CLI-097288;2024-12-30;2025-01-29;85.17;102.2;17.03;En retard;59.0;CB en ligne
FAC-012637;CLI-100801;2024-01-15;2024-02-14;377.27;452.72;75.45;En retard;76.0;Prélèvement
FAC-012638;CLI-092571;2022-10-01;2022-10-31;126.63;151.96;25.33;En attente;;CB en ligne
FAC-012639;CLI-087505;2022-06-06;2022-07-06;229.86;275.83;45.97;En retard;39.0;Prélèvement
FAC-012640;CLI-090359;2022-08-19;2022-09-18;245.76;294.91;49.15;En attente;;CB en ligne
FAC-012641;CLI-100023;2025-03-31;2025-04-30;226.26;271.51;45.25;En retard;81.0;Virement
FAC-012642;CLI-088584;2022-11-03;2022-12-03;108.95;130.74;21.79;Payée;20.0;Prélèvement
FAC-012643;CLI-099657;2024-10-14;2024-11-13;181.4;217.68;36.28;Payée;8.0;Prélèvement
FAC-012644;CLI-100597;2023-01-17;2023-02-16;5870.15;7044.18;1174.03;Payée;33.0;Chèque
FAC-012645;CLI-093022;2022-11-07;2022-12-07;7299.12;8758.94;1459.82;En attente;;Prélèvement
FAC-012646;CLI-097823;2023-10-28;2023-11-27;1488.41;1786.09;297.68;Payée;26.0;Prélèvement
FAC-012647;CLI-099102;2024-07-05;2024-08-04;160.62;192.74;32.12;En attente;;Prélèvement
FAC-012648;CLI-091368;2023-11-08;2023-12-08;294.43;353.32;58.89;En attente;;Prélèvement
FAC-012649;CLI-099616;2024-12-22;2025-01-21;164.24;197.09;32.85;Payée;33.0;Prélèvement
FAC-012650;CLI-097048;2022-02-22;2022-03-24;246.13;295.36;49.23;Impayée;281.0;Prélèvement
FAC-012651;CLI-087911;2022-09-08;2022-10-08;1160.45;1392.54;232.09;En attente;;CB en ligne
FAC-012652;CLI-086446;2022-08-24;2022-09-23;5554.61;6665.53;1110.92;Payée;33.0;Prélèvement
FAC-012653;CLI-086012;2023-03-03;2023-04-02;1073.5;1288.2;214.7;Impayée;238.0;Prélèvement
FAC-012654;CLI-090032;2022-10-04;2022-11-03;80.31;96.37;16.06;Payée;32.0;Prélèvement
FAC-012655;CLI-087431;2023-05-02;2023-06-01;37.19;44.63;7.44;En attente;;Prélèvement
FAC-012656;CLI-099474;2023-07-11;2023-08-10;226.74;272.09;45.35;Payée;32.0;Prélèvement
FAC-012657;CLI-086226;2024-01-09;2024-02-08;40515.77;48618.92;8103.15;Payée;20.0;Prélèvement
FAC-012658;CLI-092327;2025-04-10;2025-05-10;242.66;291.19;48.53;En attente;;Prélèvement
FAC-012659;CLI-097967;2024-12-31;2025-01-30;111.39;133.67;22.28;En attente;;Prélèvement
FAC-012660;CLI-090393;2022-04-04;2022-05-04;93.55;112.26;18.71;Payée;33.0;Virement
FAC-012661;CLI-095837;2022-12-06;2023-01-05;243.86;292.63;48.77;Payée;8.0;Virement
FAC-012662;CLI-087125;2025-04-22;2025-05-22;39.15;46.98;7.83;Payée;9.0;Prélèvement
FAC-012663;CLI-086008;2024-03-13;2024-04-12;151.39;181.67;30.28;En attente;;Prélèvement
FAC-012664;CLI-091921;2022-01-21;2022-02-20;42872.25;51446.7;8574.45;Payée;21.0;Virement
FAC-012665;CLI-099766;2023-04-17;2023-05-17;83.22;99.86;16.64;En retard;67.0;Chèque
FAC-012666;CLI-096213;2024-09-20;2024-10-20;98.1;117.72;19.62;En attente;;Prélèvement
FAC-012667;CLI-100651;2023-10-18;2023-11-17;195.73;234.88;39.15;En attente;;Prélèvement
FAC-012668;CLI-096136;2025-05-14;2025-06-13;246.18;295.42;49.24;Payée;7.0;TIP
FAC-012669;CLI-087639;2024-04-04;2024-05-04;6881.65;8257.98;1376.33;Payée;2.0;CB en ligne
FAC-012670;CLI-089309;2022-01-08;2022-02-07;226.79;272.15;45.36;Payée;21.0;Virement
FAC-012671;CLI-090363;2024-01-07;2024-02-06;203.81;244.57;40.76;Payée;29.0;Virement
FAC-012672;CLI-086380;2024-09-27;2024-10-27;134.01;160.81;26.8;Payée;10.0;Prélèvement
FAC-012673;CLI-089866;2024-01-16;2024-02-15;270.28;324.34;54.06;Payée;9.0;Virement
FAC-012674;CLI-095539;2024-09-02;2024-10-02;126.0;151.2;25.2;Payée;29.0;Prélèvement
FAC-012675;CLI-100185;2022-02-08;2022-03-10;268.5;322.2;53.7;Payée;3.0;Virement
FAC-012676;CLI-089003;2024-06-14;2024-07-14;79.34;95.21;15.87;Impayée;198.0;Chèque
FAC-012677;CLI-094865;2024-02-16;2024-03-17;212.65;255.18;42.53;En attente;;Virement
FAC-012678;CLI-094031;2024-07-10;2024-08-09;98.39;118.07;19.68;En retard;54.0;Prélèvement
FAC-012679;CLI-092520;2022-03-27;2022-04-26;218.81;262.57;43.76;Payée;20.0;Chèque
FAC-012680;CLI-095544;2024-07-16;2024-08-15;200.93;241.12;40.19;Impayée;295.0;Prélèvement
FAC-012681;CLI-096010;2023-09-13;2023-10-13;448.97;538.76;89.79;Payée;12.0;Prélèvement
FAC-012682;CLI-088818;2022-01-31;2022-03-02;210.36;252.43;42.07;Payée;24.0;CB en ligne
FAC-012683;CLI-099609;2022-12-30;2023-01-29;210.23;252.28;42.05;Payée;9.0;CB en ligne
FAC-012684;CLI-093960;2024-12-08;2025-01-07;1190.6;1428.72;238.12;Payée;10.0;CB en ligne
FAC-012685;CLI-093085;2024-10-17;2024-11-16;241.48;289.78;48.3;En attente;;Prélèvement
FAC-012686;CLI-092684;2022-08-06;2022-09-05;57.93;69.52;11.59;En retard;42.0;Prélèvement
FAC-012687;CLI-100296;2024-11-28;2024-12-28;358.86;430.63;71.77;Payée;7.0;Virement
FAC-012688;CLI-097548;2024-01-18;2024-02-17;96.5;115.8;19.3;En retard;55.0;Prélèvement
FAC-012689;CLI-087594;2024-04-23;2024-05-23;477.54;573.05;95.51;Payée;8.0;Prélèvement
FAC-012690;CLI-096289;2023-04-01;2023-05-01;66.91;80.29;13.38;Impayée;194.0;Prélèvement
FAC-012691;CLI-099535;2022-01-26;2022-02-25;70.03;84.04;14.01;Payée;10.0;Prélèvement
FAC-012692;CLI-088038;2024-05-24;2024-06-23;104.56;125.47;20.91;Payée;12.0;CB en ligne
FAC-012693;CLI-091790;2024-07-05;2024-08-04;148.61;178.33;29.72;Payée;14.0;Chèque
FAC-012694;CLI-093696;2025-02-19;2025-03-21;38.66;46.39;7.73;Payée;18.0;Prélèvement
FAC-012695;CLI-091195;2024-01-12;2024-02-11;892.15;1070.58;178.43;Payée;12.0;Prélèvement
FAC-012696;CLI-099753;2022-03-23;2022-04-22;237.31;284.77;47.46;En attente;;Prélèvement
FAC-012697;CLI-091143;2022-06-13;2022-07-13;506.43;607.72;101.29;Payée;30.0;Virement
FAC-012698;CLI-087000;2023-10-05;2023-11-04;159.74;191.69;31.95;En retard;69.0;CB en ligne
FAC-012699;CLI-096335;2024-02-13;2024-03-14;431.55;517.86;86.31;Payée;33.0;Prélèvement
FAC-012700;CLI-099848;2022-07-26;2022-08-25;138.27;165.92;27.65;Payée;3.0;TIP
FAC-012701;CLI-092895;2025-02-08;2025-03-10;1212.4;1454.88;242.48;En retard;63.0;CB en ligne
FAC-012702;CLI-095101;2023-01-01;2023-01-31;594.28;713.14;118.86;Payée;14.0;CB en ligne
FAC-012703;CLI-088958;2023-02-24;2023-03-26;155.51;186.61;31.1;Payée;23.0;CB en ligne
FAC-012704;CLI-097225;2024-09-30;2024-10-30;57.18;68.62;11.44;Payée;12.0;CB en ligne
FAC-012705;CLI-099853;2022-06-25;2022-07-25;116.26;139.51;23.25;Payée;18.0;Prélèvement
FAC-012706;CLI-092491;2022-12-06;2023-01-05;244.54;293.45;48.91;Impayée;119.0;Prélèvement
FAC-012707;CLI-091746;2023-08-28;2023-09-27;162.62;195.14;32.52;En retard;82.0;Prélèvement
FAC-012708;CLI-099399;2022-09-03;2022-10-03;126.71;152.05;25.34;En retard;78.0;Chèque
FAC-012709;CLI-097691;2024-10-10;2024-11-09;46.41;55.69;9.28;Payée;22.0;Chèque
FAC-012710;CLI-088098;2022-07-28;2022-08-27;1448.16;1737.79;289.63;En attente;;Prélèvement
FAC-012711;CLI-086610;2023-03-30;2023-04-29;203.39;244.07;40.68;Payée;23.0;Prélèvement
FAC-012712;CLI-100615;2023-07-13;2023-08-12;1371.33;1645.6;274.27;Payée;1.0;Prélèvement
FAC-012713;CLI-087548;2024-04-21;2024-05-21;134.47;161.36;26.89;Impayée;114.0;Prélèvement
FAC-012714;CLI-088065;2024-07-13;2024-08-12;1186.51;1423.81;237.3;Impayée;305.0;Prélèvement
FAC-012715;CLI-093708;2023-09-18;2023-10-18;250.27;300.32;50.05;En retard;86.0;Chèque
FAC-012716;CLI-095629;2023-06-20;2023-07-20;267.72;321.26;53.54;Payée;24.0;CB en ligne
FAC-012717;CLI-086189;2025-03-06;2025-04-05;154.54;185.45;30.91;En retard;39.0;Prélèvement
FAC-012718;CLI-096681;2022-01-03;2022-02-02;4814.56;5777.47;962.91;Payée;31.0;Prélèvement
FAC-012719;CLI-088610;2022-03-04;2022-04-03;1346.91;1616.29;269.38;En attente;;Chèque
FAC-012720;CLI-097624;2022-03-31;2022-04-30;237.84;285.41;47.57;Payée;8.0;Prélèvement
FAC-012721;CLI-087371;2024-12-15;2025-01-14;175.72;210.86;35.14;Payée;3.0;Chèque
FAC-012722;CLI-093158;2025-03-03;2025-04-02;71.2;85.44;14.24;Payée;10.0;Chèque
FAC-012723;CLI-096380;2023-06-10;2023-07-10;128.3;153.96;25.66;Payée;5.0;Prélèvement
FAC-012724;CLI-092620;2022-04-17;2022-05-17;224.41;269.29;44.88;Payée;14.0;CB en ligne
FAC-012725;CLI-099016;2023-11-20;2023-12-20;1061.28;1273.54;212.26;Payée;34.0;Prélèvement
FAC-012726;CLI-090635;2022-04-21;2022-05-21;1391.17;1669.4;278.23;En retard;54.0;Prélèvement
FAC-012727;CLI-091329;2024-01-22;2024-02-21;99.87;119.84;19.97;Payée;2.0;Prélèvement
FAC-012728;CLI-090474;2022-08-13;2022-09-12;248.04;297.65;49.61;En retard;73.0;Chèque
FAC-012729;CLI-096555;2023-08-28;2023-09-27;154.85;185.82;30.97;En attente;;Virement
FAC-012730;CLI-088649;2022-08-14;2022-09-13;105.38;126.46;21.08;Payée;5.0;TIP
FAC-012731;CLI-094400;2023-03-31;2023-04-30;101.64;121.97;20.33;En retard;77.0;Virement
FAC-012732;CLI-098919;2025-01-01;2025-01-31;162.82;195.38;32.56;Payée;22.0;Prélèvement
FAC-012733;CLI-094563;2022-06-30;2022-07-30;779.77;935.72;155.95;Payée;5.0;Chèque
FAC-012734;CLI-099226;2024-07-30;2024-08-29;79.69;95.63;15.94;Impayée;234.0;Prélèvement
FAC-012735;CLI-088743;2024-04-13;2024-05-13;179.79;215.75;35.96;Impayée;151.0;Virement
FAC-012736;CLI-100879;2024-08-18;2024-09-17;211.39;253.67;42.28;Payée;18.0;Prélèvement
FAC-012737;CLI-091746;2022-05-28;2022-06-27;90.07;108.08;18.01;Payée;5.0;Virement
FAC-012738;CLI-095723;2022-05-29;2022-06-28;1203.43;1444.12;240.69;En retard;62.0;Prélèvement
FAC-012739;CLI-098362;2022-10-10;2022-11-09;235.87;283.04;47.17;Payée;34.0;CB en ligne
FAC-012740;CLI-100657;2024-09-19;2024-10-19;110.6;132.72;22.12;En retard;37.0;Virement
FAC-012741;CLI-097722;2025-04-05;2025-05-05;261.67;314.0;52.33;Payée;13.0;Prélèvement
FAC-012742;CLI-087075;2023-09-30;2023-10-30;136.71;164.05;27.34;En attente;;Prélèvement
FAC-012743;CLI-087933;2024-04-02;2024-05-02;86.58;103.9;17.32;Payée;27.0;CB en ligne
FAC-012744;CLI-089088;2023-09-04;2023-10-04;253.8;304.56;50.76;En retard;88.0;Prélèvement
FAC-012745;CLI-087543;2022-02-21;2022-03-23;179.57;215.48;35.91;En attente;;Prélèvement
FAC-012746;CLI-096167;2024-06-20;2024-07-20;278.84;334.61;55.77;En attente;;Prélèvement
FAC-012747;CLI-089138;2023-02-10;2023-03-12;106.91;128.29;21.38;Payée;22.0;Prélèvement
FAC-012748;CLI-093931;2023-02-25;2023-03-27;1197.85;1437.42;239.57;En attente;;Prélèvement
FAC-012749;CLI-095714;2022-10-07;2022-11-06;205.21;246.25;41.04;Payée;31.0;Prélèvement
FAC-012750;CLI-089658;2023-02-05;2023-03-07;226.68;272.02;45.34;En attente;;Prélèvement
FAC-012751;CLI-095357;2022-02-01;2022-03-03;86.98;104.38;17.4;Payée;19.0;Prélèvement
FAC-012752;CLI-096173;2023-03-14;2023-04-13;252.49;302.99;50.5;En retard;56.0;Prélèvement
FAC-012753;CLI-089015;2024-10-26;2024-11-25;162.18;194.62;32.44;Impayée;225.0;Chèque
FAC-012754;CLI-098409;2022-02-04;2022-03-06;40478.4;48574.08;8095.68;Payée;26.0;CB en ligne
FAC-012755;CLI-100781;2023-03-18;2023-04-17;4715.17;5658.2;943.03;Payée;5.0;CB en ligne
FAC-012756;CLI-097366;2023-02-05;2023-03-07;197.59;237.11;39.52;En retard;48.0;Prélèvement
FAC-012757;CLI-086746;2025-04-22;2025-05-22;215.72;258.86;43.14;Impayée;292.0;CB en ligne
FAC-012758;CLI-099489;2022-12-22;2023-01-21;36.2;43.44;7.24;Payée;28.0;Prélèvement
FAC-012759;CLI-094544;2022-08-25;2022-09-24;130.86;157.03;26.17;Payée;22.0;Prélèvement
FAC-012760;CLI-100520;2025-03-23;2025-04-22;1434.13;1720.96;286.83;Payée;1.0;Prélèvement
FAC-012761;CLI-097891;2023-05-20;2023-06-19;181.37;217.64;36.27;Payée;5.0;Prélèvement
FAC-012762;CLI-098175;2023-04-17;2023-05-17;179.22;215.06;35.84;Payée;8.0;Virement
FAC-012763;CLI-093354;2023-01-03;2023-02-02;72.37;86.84;14.47;Payée;11.0;Prélèvement
FAC-012764;CLI-092935;2024-04-11;2024-05-11;76.01;91.21;15.2;Payée;21.0;Prélèvement
FAC-012765;CLI-097981;2022-11-10;2022-12-10;257.82;309.38;51.56;En retard;86.0;Prélèvement
FAC-012766;CLI-089560;2024-07-20;2024-08-19;254.56;305.47;50.91;En attente;;Prélèvement
FAC-012767;CLI-100169;2024-08-25;2024-09-24;227.5;273.0;45.5;Payée;23.0;Virement
FAC-012768;CLI-092132;2025-04-27;2025-05-27;208.65;250.38;41.73;Payée;28.0;Prélèvement
FAC-012769;CLI-097694;2023-05-14;2023-06-13;46.6;55.92;9.32;Payée;21.0;Prélèvement
FAC-012770;CLI-091318;2023-03-20;2023-04-19;40.62;48.74;8.12;En attente;;Chèque
FAC-012771;CLI-086547;2022-05-27;2022-06-26;224.32;269.18;44.86;Payée;29.0;Prélèvement
FAC-012772;CLI-097118;2024-06-11;2024-07-11;650.78;780.94;130.16;En retard;87.0;Prélèvement
FAC-012773;CLI-094643;2024-09-16;2024-10-16;191.03;229.24;38.21;En attente;;Virement
FAC-012774;CLI-090917;2024-09-08;2024-10-08;86.83;104.2;17.37;Payée;1.0;Prélèvement
FAC-012775;CLI-091182;2023-07-06;2023-08-05;267.84;321.41;53.57;Payée;2.0;Prélèvement
FAC-012776;CLI-096711;2023-06-09;2023-07-09;200.83;241.0;40.17;Payée;12.0;Virement
FAC-012777;CLI-086625;2024-08-19;2024-09-18;165.13;198.16;33.03;Payée;1.0;Prélèvement
FAC-012778;CLI-099790;2024-02-15;2024-03-16;54.0;64.8;10.8;En attente;;Virement
FAC-012779;CLI-093487;2023-11-01;2023-12-01;39325.86;47191.03;7865.17;Payée;10.0;Prélèvement
FAC-012780;CLI-092922;2022-03-28;2022-04-27;226.91;272.29;45.38;En attente;;Prélèvement
FAC-012781;CLI-092112;2024-08-25;2024-09-24;6535.32;7842.38;1307.06;Payée;6.0;Prélèvement
FAC-012782;CLI-096441;2023-07-19;2023-08-18;462.07;554.48;92.41;Payée;11.0;Prélèvement
FAC-012783;CLI-097481;2024-04-19;2024-05-19;156.99;188.39;31.4;En attente;;Prélèvement
FAC-012784;CLI-098961;2022-02-08;2022-03-10;151.85;182.22;30.37;Payée;20.0;Prélèvement
FAC-012785;CLI-089894;2022-02-09;2022-03-11;521.53;625.84;104.31;Payée;27.0;Prélèvement
FAC-012786;CLI-099080;2024-12-28;2025-01-27;259.13;310.96;51.83;Impayée;314.0;Prélèvement
FAC-012787;CLI-093682;2023-05-30;2023-06-29;119.65;143.58;23.93;Payée;30.0;Chèque
FAC-012788;CLI-097430;2023-03-02;2023-04-01;42.64;51.17;8.53;Impayée;258.0;Prélèvement
FAC-012789;CLI-099571;2024-02-23;2024-03-24;104.68;125.62;20.94;Impayée;130.0;Prélèvement
FAC-012790;CLI-093076;2022-06-18;2022-07-18;230.56;276.67;46.11;Payée;13.0;CB en ligne
FAC-012791;CLI-093268;2022-12-21;2023-01-20;169.83;203.8;33.97;Payée;21.0;Prélèvement
FAC-012792;CLI-091404;2023-02-19;2023-03-21;116.32;139.58;23.26;Payée;7.0;TIP
FAC-012793;CLI-096457;2023-06-29;2023-07-29;130.92;157.1;26.18;Payée;25.0;CB en ligne
FAC-012794;CLI-100288;2025-03-29;2025-04-28;1131.57;1357.88;226.31;Payée;28.0;TIP
FAC-012795;CLI-094089;2024-06-03;2024-07-03;756.82;908.18;151.36;Payée;10.0;Prélèvement
FAC-012796;CLI-088432;2024-08-12;2024-09-11;17413.13;20895.76;3482.63;Impayée;128.0;CB en ligne
FAC-012797;CLI-092223;2022-07-10;2022-08-09;143.93;172.72;28.79;En retard;41.0;TIP
FAC-012798;CLI-098300;2022-11-04;2022-12-04;4877.92;5853.5;975.58;En retard;72.0;Virement
FAC-012799;CLI-093503;2023-04-04;2023-05-04;67.77;81.32;13.55;En retard;41.0;CB en ligne
FAC-012800;CLI-091073;2024-03-08;2024-04-07;241.22;289.46;48.24;Payée;13.0;Virement
FAC-012801;CLI-086249;2023-08-08;2023-09-07;168.11;201.73;33.62;En retard;36.0;Chèque
FAC-012802;CLI-093160;2024-09-17;2024-10-17;888.31;1065.97;177.66;En attente;;Chèque
FAC-012803;CLI-091187;2023-11-05;2023-12-05;53.76;64.51;10.75;Payée;10.0;Chèque
FAC-012804;CLI-096846;2024-01-15;2024-02-14;44.89;53.87;8.98;Payée;22.0;Prélèvement
FAC-012805;CLI-092703;2022-10-12;2022-11-11;160.39;192.47;32.08;En retard;55.0;CB en ligne
FAC-012806;CLI-099028;2025-04-08;2025-05-08;207.86;249.43;41.57;En retard;45.0;CB en ligne
FAC-012807;CLI-086588;2023-09-28;2023-10-28;158.29;189.95;31.66;Payée;20.0;Prélèvement
FAC-012808;CLI-092364;2024-03-21;2024-04-20;61.36;73.63;12.27;Payée;7.0;Prélèvement
FAC-012809;CLI-091760;2023-11-07;2023-12-07;1166.65;1399.98;233.33;Payée;17.0;Virement
FAC-012810;CLI-089329;2024-11-11;2024-12-11;73.48;88.18;14.7;Payée;32.0;Chèque
FAC-012811;CLI-099444;2024-04-06;2024-05-06;210.74;252.89;42.15;Payée;30.0;Prélèvement
FAC-012812;CLI-091759;2024-10-24;2024-11-23;211.08;253.3;42.22;En attente;;TIP
FAC-012813;CLI-097556;2023-01-31;2023-03-02;595.0;714.0;119.0;Payée;8.0;CB en ligne
FAC-012814;CLI-100678;2023-07-02;2023-08-01;104.36;125.23;20.87;Payée;21.0;Prélèvement
FAC-012815;CLI-087033;2023-05-16;2023-06-15;267.02;320.42;53.4;Payée;31.0;Chèque
FAC-012816;CLI-099260;2022-03-16;2022-04-15;842.61;1011.13;168.52;Payée;20.0;Virement
FAC-012817;CLI-096483;2023-06-25;2023-07-25;47.99;57.59;9.6;Impayée;306.0;TIP
FAC-012818;CLI-091721;2022-07-01;2022-07-31;141.69;170.03;28.34;Payée;30.0;Prélèvement
FAC-012819;CLI-094546;2023-09-25;2023-10-25;313.44;376.13;62.69;Payée;22.0;Prélèvement
FAC-012820;CLI-091976;2023-11-15;2023-12-15;207.72;249.26;41.54;Payée;34.0;Prélèvement
FAC-012821;CLI-086892;2022-03-04;2022-04-03;599.13;718.96;119.83;En retard;74.0;Prélèvement
FAC-012822;CLI-090013;2023-11-26;2023-12-26;93.92;112.7;18.78;Impayée;307.0;Prélèvement
FAC-012823;CLI-096581;2024-10-13;2024-11-12;8831.43;10597.72;1766.29;En attente;;Prélèvement
FAC-012824;CLI-087242;2023-01-19;2023-02-18;373.08;447.7;74.62;En retard;72.0;Prélèvement
FAC-012825;CLI-091533;2024-01-14;2024-02-13;713.28;855.94;142.66;Payée;6.0;CB en ligne
FAC-012826;CLI-092027;2023-02-04;2023-03-06;134.54;161.45;26.91;En attente;;Prélèvement
FAC-012827;CLI-098408;2023-04-03;2023-05-03;19108.81;22930.57;3821.76;Payée;17.0;Chèque
FAC-012828;CLI-098233;2024-06-28;2024-07-28;241.79;290.15;48.36;En retard;54.0;Prélèvement
FAC-012829;CLI-100574;2024-03-07;2024-04-06;233.87;280.64;46.77;Payée;19.0;Prélèvement
FAC-012830;CLI-093074;2022-06-15;2022-07-15;59.05;70.86;11.81;Payée;11.0;Prélèvement
