compteur_id;pdl;client_id;type_energie;type_compteur;marque;date_installation;dernier_releve;statut
CPT-090010;40047196012135;CLI-089195;Électricité;Linky;Landis+Gyr;2018-07-16;2025-05-24;Actif
CPT-090011;83596205486314;CLI-089195;Gaz;Traditionnel;Landis+Gyr;2018-07-08;2025-04-18;Actif
CPT-090012;54424453819381;CLI-089196;Gaz;Gazpar;Sagemcom;2013-01-22;2025-04-15;Actif
CPT-090013;65965377627374;CLI-089197;Électricité;Linky;Itron;2017-11-30;2025-05-13;Suspendu
CPT-090014;29470396163177;CLI-089198;Électricité;Électromécanique;Landis+Gyr;2013-09-14;2025-04-14;Actif
CPT-090015;14204270920815;CLI-089198;Gaz;Gazpar;Itron;2013-09-07;2025-04-12;Actif
CPT-090016;18150713615425;CLI-089199;Électricité;Linky;Itron;2013-06-12;2025-04-15;Actif
CPT-090017;37246688389942;CLI-089200;Électricité;Linky;Landis+Gyr;2013-01-29;2025-04-13;Suspendu
CPT-090018;86789974461187;CLI-089201;Électricité;Électromécanique;Landis+Gyr;2014-09-28;2025-04-28;Actif
CPT-090019;13349342147983;CLI-089202;Électricité;Linky;Sagemcom;2020-11-07;2025-05-09;Résilié
CPT-090020;11120154419952;CLI-089203;Gaz;Traditionnel;Landis+Gyr;2014-11-24;2025-04-04;Actif
CPT-090021;27156929223975;CLI-089204;Électricité;Électromécanique;Landis+Gyr;2014-10-25;2025-04-13;Actif
CPT-090022;61434766652833;CLI-089205;Électricité;Linky;Landis+Gyr;2020-07-27;2025-05-18;Actif
CPT-090023;52796722737077;CLI-089206;Électricité;Linky;Iskraemeco;2017-05-04;2025-05-17;Actif
CPT-090024;83594864564556;CLI-089207;Électricité;Linky;Sagemcom;2017-03-11;2025-05-13;Actif
CPT-090025;92417781819628;CLI-089207;Gaz;Gazpar;Sagemcom;2017-02-18;2025-05-29;Actif
CPT-090026;88041862112678;CLI-089208;Électricité;Linky;Sagemcom;2015-03-03;2025-05-08;Actif
CPT-090027;21916740984269;CLI-089208;Gaz;Gazpar;Iskraemeco;2015-02-26;2025-04-26;Actif
CPT-090028;23190310900931;CLI-089209;Électricité;Linky;Landis+Gyr;2012-05-29;2025-04-04;Actif
CPT-090029;65326472529821;CLI-089210;Électricité;Linky;Itron;2013-09-16;2025-04-07;Actif
CPT-090030;36339281389284;CLI-089210;Gaz;Gazpar;Landis+Gyr;2013-09-13;2025-04-22;Actif
CPT-090031;53473712671594;CLI-089211;Électricité;Linky;Itron;2015-08-19;2025-04-02;Actif
CPT-090032;94466361678499;CLI-089211;Gaz;Traditionnel;Sagemcom;2015-08-10;2025-05-21;Actif
CPT-090033;95115748929056;CLI-089212;Électricité;Linky;Iskraemeco;2018-06-14;2025-05-15;Actif
CPT-090034;46574058401643;CLI-089213;Électricité;Linky;Itron;2013-08-20;2025-05-06;Actif
CPT-090035;15837399942161;CLI-089213;Gaz;Gazpar;Landis+Gyr;2013-08-29;2025-05-30;Actif
CPT-090036;62288565327890;CLI-089214;Gaz;Traditionnel;Itron;2016-09-08;2025-05-21;Résilié
CPT-090037;38349538258668;CLI-089215;Électricité;Linky;Sagemcom;2013-08-07;2025-04-03;Actif
CPT-090038;84028550966123;CLI-089215;Gaz;Gazpar;Itron;2013-07-23;2025-04-02;Actif
CPT-090039;88271517344089;CLI-089216;Électricité;Linky;Sagemcom;2012-05-02;2025-05-05;Actif
CPT-090040;83181158613214;CLI-089216;Gaz;Traditionnel;Itron;2012-05-01;2025-04-11;Actif
CPT-090041;86456187226704;CLI-089217;Électricité;Linky;Sagemcom;2013-10-25;2025-04-27;Actif
CPT-090042;12394345423684;CLI-089217;Gaz;Traditionnel;Sagemcom;2013-11-06;2025-04-24;Actif
CPT-090043;80887591265290;CLI-089218;Électricité;Linky;Itron;2012-04-29;2025-04-17;Actif
CPT-090044;56676610804040;CLI-089219;Gaz;Traditionnel;Sagemcom;2019-05-06;2025-04-20;Suspendu
CPT-090045;61337000285604;CLI-089220;Électricité;Linky;Landis+Gyr;2019-11-11;2025-04-16;Actif
CPT-090046;31719315884031;CLI-089221;Électricité;Linky;Landis+Gyr;2015-09-18;2025-05-13;Actif
CPT-090047;72515872330733;CLI-089222;Électricité;Électromécanique;Itron;2015-03-22;2025-04-03;Actif
CPT-090048;54475866533741;CLI-089223;Électricité;Linky;Sagemcom;2015-03-23;2025-05-30;Actif
CPT-090049;88146790747175;CLI-089224;Électricité;Linky;Itron;2015-04-26;2025-04-14;Actif
CPT-090050;77866649565703;CLI-089224;Gaz;Gazpar;Sagemcom;2015-05-17;2025-05-30;Actif
CPT-090051;57765785758684;CLI-089225;Électricité;Linky;Landis+Gyr;2018-10-29;2025-05-14;Actif
CPT-090052;46192552485033;CLI-089225;Gaz;Gazpar;Itron;2018-10-14;2025-04-08;Actif
CPT-090053;36159834442032;CLI-089226;Électricité;Électromécanique;Iskraemeco;2020-04-19;2025-05-20;Suspendu
CPT-090054;14266254996046;CLI-089226;Gaz;Traditionnel;Sagemcom;2020-03-24;2025-04-13;Suspendu
CPT-090055;52039391460900;CLI-089227;Électricité;Linky;Itron;2015-10-27;2025-05-05;Actif
CPT-090056;60244577610341;CLI-089228;Gaz;Gazpar;Itron;2017-05-04;2025-04-28;Suspendu
CPT-090057;97356336204222;CLI-089229;Gaz;Traditionnel;Sagemcom;2018-01-10;2025-05-13;Résilié
CPT-090058;40454596306332;CLI-089230;Électricité;Linky;Sagemcom;2016-02-03;2025-05-23;Suspendu
CPT-090059;97521892818672;CLI-089231;Électricité;Linky;Landis+Gyr;2017-10-28;2025-05-10;Actif
CPT-090060;32142829378795;CLI-089232;Électricité;Linky;Itron;2020-05-15;2025-05-17;Actif
CPT-090061;96573638514886;CLI-089233;Électricité;Linky;Itron;2019-12-11;2025-04-27;Actif
CPT-090062;59910633570154;CLI-089233;Gaz;Gazpar;Landis+Gyr;2019-11-22;2025-04-17;Actif
CPT-090063;96473572448786;CLI-089234;Électricité;Linky;Sagemcom;2018-06-20;2025-04-26;Suspendu
CPT-090064;38209098344907;CLI-089234;Gaz;Gazpar;Iskraemeco;2018-07-06;2025-04-12;Suspendu
CPT-090065;64501298683300;CLI-089235;Électricité;Linky;Sagemcom;2014-11-13;2025-05-02;Actif
CPT-090066;80028592209602;CLI-089235;Gaz;Gazpar;Itron;2014-11-15;2025-04-06;Actif
CPT-090067;99135660827258;CLI-089236;Électricité;Linky;Landis+Gyr;2015-02-14;2025-04-25;Actif
CPT-090068;96011563518388;CLI-089237;Électricité;Linky;Landis+Gyr;2012-02-24;2025-05-16;Suspendu
CPT-090069;56918573925505;CLI-089238;Électricité;Linky;Sagemcom;2018-08-03;2025-05-08;Résilié
CPT-090070;95314038023971;CLI-089238;Gaz;Gazpar;Landis+Gyr;2018-07-25;2025-05-29;Résilié
CPT-090071;66543467436146;CLI-089239;Électricité;Linky;Sagemcom;2017-02-28;2025-05-05;Actif
CPT-090072;62851540657502;CLI-089240;Électricité;Électromécanique;Sagemcom;2013-08-05;2025-04-21;Actif
CPT-090073;32007323684303;CLI-089241;Électricité;Linky;Iskraemeco;2014-01-15;2025-05-02;Actif
CPT-090074;45251529453495;CLI-089242;Électricité;Électromécanique;Landis+Gyr;2012-02-13;2025-05-06;Suspendu
CPT-090075;64245057093540;CLI-089242;Gaz;Gazpar;Itron;2012-02-24;2025-04-09;Suspendu
CPT-090076;97156574151945;CLI-089243;Électricité;Linky;Sagemcom;2018-11-13;2025-04-11;Actif
CPT-090077;13373188051033;CLI-089244;Électricité;Électromécanique;Sagemcom;2015-02-01;2025-04-02;Actif
CPT-090078;26228610125251;CLI-089245;Électricité;Linky;Sagemcom;2017-10-31;2025-04-26;Actif
CPT-090079;84918642964746;CLI-089245;Gaz;Gazpar;Itron;2017-10-20;2025-04-26;Actif
CPT-090080;38156593803855;CLI-089246;Électricité;Linky;Sagemcom;2016-03-05;2025-04-26;Suspendu
CPT-090081;16960887712333;CLI-089247;Électricité;Linky;Sagemcom;2018-03-14;2025-04-26;Résilié
CPT-090082;15004784012573;CLI-089247;Gaz;Gazpar;Landis+Gyr;2018-03-13;2025-05-12;Résilié
CPT-090083;64998148154861;CLI-089248;Électricité;Linky;Itron;2016-10-08;2025-04-20;Actif
CPT-090084;15482262712966;CLI-089249;Électricité;Linky;Sagemcom;2015-09-01;2025-05-08;Actif
CPT-090085;76795766820430;CLI-089249;Gaz;Gazpar;Itron;2015-09-18;2025-05-14;Actif
CPT-090086;63914656430824;CLI-089250;Gaz;Gazpar;Sagemcom;2017-04-03;2025-04-15;Suspendu
CPT-090087;26731370391465;CLI-089251;Gaz;Gazpar;Itron;2012-05-17;2025-05-27;Résilié
CPT-090088;58228052635610;CLI-089252;Électricité;Linky;Sagemcom;2013-09-18;2025-04-24;Résilié
CPT-090089;71441191085893;CLI-089252;Gaz;Gazpar;Sagemcom;2013-10-14;2025-04-04;Résilié
CPT-090090;47299449702930;CLI-089253;Électricité;Linky;Itron;2020-04-22;2025-04-11;Suspendu
CPT-090091;40460185820869;CLI-089254;Électricité;Linky;Landis+Gyr;2018-06-06;2025-04-02;Actif
CPT-090092;69268655569894;CLI-089255;Électricité;Électromécanique;Sagemcom;2015-03-02;2025-04-18;Actif
CPT-090093;22153461304631;CLI-089256;Électricité;Linky;Iskraemeco;2014-01-10;2025-05-08;Actif
CPT-090094;38874838003485;CLI-089257;Électricité;Électromécanique;Iskraemeco;2020-03-02;2025-04-22;Actif
CPT-090095;44220496042828;CLI-089257;Gaz;Traditionnel;Landis+Gyr;2020-03-01;2025-04-22;Actif
CPT-090096;56766286736159;CLI-089258;Électricité;Linky;Iskraemeco;2019-11-15;2025-05-16;Résilié
CPT-090097;57581915174799;CLI-089259;Électricité;Linky;Sagemcom;2021-08-01;2025-05-25;Résilié
CPT-090098;95393953774147;CLI-089260;Électricité;Linky;Iskraemeco;2017-11-04;2025-05-18;Actif
CPT-090099;11956813462991;CLI-089261;Gaz;Gazpar;Sagemcom;2015-06-13;2025-05-12;Suspendu
CPT-090100;69211020741901;CLI-089262;Électricité;Linky;Itron;2014-06-01;2025-05-22;Actif
CPT-090101;65400500518769;CLI-089263;Électricité;Linky;Iskraemeco;2018-03-10;2025-05-08;Actif
CPT-090102;40183963948093;CLI-089263;Gaz;Gazpar;Itron;2018-02-25;2025-05-25;Actif
CPT-090103;15371806999980;CLI-089264;Électricité;Linky;Sagemcom;2016-08-12;2025-04-12;Actif
CPT-090104;37819997356313;CLI-089265;Électricité;Électromécanique;Landis+Gyr;2015-11-25;2025-04-02;Actif
CPT-090105;24336250520449;CLI-089265;Gaz;Gazpar;Sagemcom;2015-12-15;2025-05-14;Actif
CPT-090106;49637239154724;CLI-089266;Électricité;Linky;Sagemcom;2012-04-11;2025-04-26;Suspendu
CPT-090107;85074290330956;CLI-089266;Gaz;Traditionnel;Sagemcom;2012-03-27;2025-05-22;Suspendu
CPT-090108;31581464534063;CLI-089267;Électricité;Linky;Sagemcom;2012-06-15;2025-04-04;Résilié
CPT-090109;71353074850158;CLI-089268;Électricité;Linky;Landis+Gyr;2019-06-30;2025-05-18;Actif
CPT-090110;88182056440280;CLI-089268;Gaz;Gazpar;Sagemcom;2019-06-22;2025-04-09;Actif
CPT-090111;64071321485320;CLI-089269;Gaz;Gazpar;Sagemcom;2019-10-11;2025-04-05;Actif
CPT-090112;55552801316498;CLI-089270;Électricité;Linky;Iskraemeco;2015-11-20;2025-05-21;Résilié
CPT-090113;74811296722172;CLI-089270;Gaz;Gazpar;Sagemcom;2015-11-26;2025-05-25;Résilié
CPT-090114;87101469272302;CLI-089271;Électricité;Électromécanique;Itron;2013-09-15;2025-04-19;Suspendu
CPT-090115;34487015356779;CLI-089272;Électricité;Linky;Sagemcom;2014-03-23;2025-04-08;Actif
CPT-090116;59730910207708;CLI-089273;Électricité;Linky;Iskraemeco;2016-06-21;2025-04-13;Actif
CPT-090117;25322448388664;CLI-089273;Gaz;Gazpar;Landis+Gyr;2016-06-07;2025-04-23;Actif
CPT-090118;24643158986637;CLI-089274;Électricité;Linky;Itron;2012-10-08;2025-05-06;Actif
CPT-090119;68501830935227;CLI-089274;Gaz;Gazpar;Sagemcom;2012-10-07;2025-04-28;Actif
CPT-090120;15051157139824;CLI-089275;Électricité;Linky;Itron;2018-04-15;2025-04-28;Actif
CPT-090121;56839197718171;CLI-089276;Électricité;Linky;Itron;2016-07-06;2025-05-15;Actif
CPT-090122;59974752727053;CLI-089276;Gaz;Traditionnel;Sagemcom;2016-07-02;2025-04-25;Actif
CPT-090123;35094360649692;CLI-089277;Électricité;Linky;Sagemcom;2012-06-06;2025-05-13;Résilié
CPT-090124;81515986986554;CLI-089277;Gaz;Gazpar;Itron;2012-05-20;2025-05-19;Résilié
CPT-090125;55444400748995;CLI-089278;Électricité;Linky;Itron;2018-01-27;2025-04-11;Actif
CPT-090126;52785279760652;CLI-089279;Électricité;Électromécanique;Itron;2015-06-01;2025-04-18;Actif
CPT-090127;75400733606682;CLI-089280;Gaz;Gazpar;Iskraemeco;2013-05-09;2025-04-07;Suspendu
CPT-090128;34872257347393;CLI-089281;Électricité;Linky;Landis+Gyr;2014-06-19;2025-05-10;Actif
CPT-090129;25144257131553;CLI-089281;Gaz;Gazpar;Iskraemeco;2014-06-19;2025-04-24;Actif
CPT-090130;84563887453010;CLI-089282;Électricité;Linky;Itron;2012-10-05;2025-04-29;Actif
CPT-090131;88352103801605;CLI-089283;Gaz;Gazpar;Sagemcom;2018-08-15;2025-05-27;Actif
CPT-090132;84523837397583;CLI-089284;Gaz;Gazpar;Sagemcom;2019-05-01;2025-05-28;Actif
CPT-090133;18320466980621;CLI-089285;Électricité;Linky;Itron;2014-03-08;2025-05-25;Actif
CPT-090134;43552911997380;CLI-089286;Électricité;Linky;Iskraemeco;2017-04-25;2025-05-10;Actif
CPT-090135;47772805458668;CLI-089287;Électricité;Électromécanique;Itron;2018-07-17;2025-04-07;Actif
CPT-090136;15196372423883;CLI-089288;Gaz;Traditionnel;Iskraemeco;2018-05-31;2025-05-30;Actif
CPT-090137;50986024690142;CLI-089289;Électricité;Linky;Iskraemeco;2015-10-01;2025-04-09;Actif
CPT-090138;40709288683117;CLI-089290;Électricité;Linky;Sagemcom;2017-04-14;2025-05-02;Actif
CPT-090139;39681993824538;CLI-089291;Électricité;Linky;Landis+Gyr;2012-04-15;2025-05-03;Suspendu
CPT-090140;82427371587190;CLI-089291;Gaz;Gazpar;Iskraemeco;2012-03-31;2025-04-29;Suspendu
CPT-090141;44930368734418;CLI-089292;Électricité;Électromécanique;Iskraemeco;2012-12-12;2025-04-27;Suspendu
CPT-090142;95684798569425;CLI-089293;Gaz;Gazpar;Iskraemeco;2016-09-08;2025-05-27;Actif
CPT-090143;56317322207685;CLI-089294;Électricité;Linky;Itron;2014-08-11;2025-05-12;Actif
CPT-090144;20722667359037;CLI-089294;Gaz;Traditionnel;Sagemcom;2014-07-25;2025-04-07;Actif
CPT-090145;31997982289105;CLI-089295;Électricité;Linky;Sagemcom;2012-07-12;2025-04-06;Actif
CPT-090146;68788023493073;CLI-089296;Électricité;Linky;Itron;2019-07-24;2025-04-16;Actif
CPT-090147;19718722229577;CLI-089297;Électricité;Linky;Landis+Gyr;2017-06-07;2025-05-31;Actif
CPT-090148;84759602935345;CLI-089298;Électricité;Linky;Landis+Gyr;2021-11-17;2025-04-14;Suspendu
CPT-090149;31231335196422;CLI-089299;Électricité;Linky;Iskraemeco;2018-08-04;2025-05-05;Actif
CPT-090150;20511669785222;CLI-089299;Gaz;Gazpar;Itron;2018-08-17;2025-05-01;Actif
CPT-090151;15140619901476;CLI-089300;Électricité;Linky;Sagemcom;2020-10-28;2025-04-21;Actif
CPT-090152;70203619044927;CLI-089300;Gaz;Gazpar;Landis+Gyr;2020-11-15;2025-04-20;Actif
CPT-090153;32512779070492;CLI-089301;Électricité;Électromécanique;Landis+Gyr;2019-01-29;2025-05-30;Actif
CPT-090154;39500660402809;CLI-089301;Gaz;Traditionnel;Sagemcom;2019-01-24;2025-05-14;Actif
CPT-090155;11230513152473;CLI-089302;Électricité;Linky;Sagemcom;2021-08-11;2025-05-31;Suspendu
CPT-090156;85763148761411;CLI-089302;Gaz;Traditionnel;Sagemcom;2021-08-03;2025-04-20;Suspendu
CPT-090157;49402640867720;CLI-089303;Électricité;Électromécanique;Landis+Gyr;2016-05-15;2025-04-20;Actif
CPT-090158;33352537112939;CLI-089304;Électricité;Linky;Itron;2016-09-04;2025-04-12;Actif
CPT-090159;44687867093434;CLI-089305;Électricité;Linky;Sagemcom;2016-08-14;2025-05-06;Résilié
CPT-090160;47198832734784;CLI-089306;Électricité;Linky;Sagemcom;2021-05-10;2025-05-26;Actif
CPT-090161;38863739459150;CLI-089307;Électricité;Linky;Landis+Gyr;2015-09-26;2025-04-28;Actif
CPT-090162;59632459491021;CLI-089308;Électricité;Linky;Sagemcom;2016-06-10;2025-05-03;Actif
CPT-090163;83538292869467;CLI-089309;Gaz;Traditionnel;Sagemcom;2014-08-05;2025-04-02;Actif
CPT-090164;81155998976934;CLI-089310;Électricité;Linky;Iskraemeco;2014-12-05;2025-04-06;Actif
CPT-090165;60126401918518;CLI-089311;Gaz;Gazpar;Sagemcom;2016-04-04;2025-05-28;Suspendu
CPT-090166;53988412020820;CLI-089312;Électricité;Linky;Iskraemeco;2019-04-04;2025-04-18;Suspendu
CPT-090167;85418512621215;CLI-089313;Électricité;Linky;Sagemcom;2018-10-31;2025-04-16;Actif
CPT-090168;91845150215941;CLI-089314;Électricité;Linky;Itron;2020-11-05;2025-05-30;Actif
CPT-090169;41135591599725;CLI-089315;Électricité;Linky;Sagemcom;2014-04-23;2025-05-07;Actif
CPT-090170;13588807390157;CLI-089316;Électricité;Linky;Iskraemeco;2021-06-10;2025-04-23;Actif
CPT-090171;95674510646780;CLI-089317;Électricité;Électromécanique;Itron;2019-10-12;2025-05-29;Actif
CPT-090172;68898315015234;CLI-089318;Électricité;Linky;Itron;2019-10-08;2025-04-03;Résilié
CPT-090173;24048947153381;CLI-089319;Électricité;Linky;Iskraemeco;2018-09-29;2025-05-26;Actif
CPT-090174;60691920740739;CLI-089320;Électricité;Électromécanique;Landis+Gyr;2020-05-11;2025-05-15;Suspendu
CPT-090175;43532494666331;CLI-089320;Gaz;Gazpar;Itron;2020-05-18;2025-04-03;Suspendu
CPT-090176;53899109412006;CLI-089321;Électricité;Linky;Iskraemeco;2015-06-16;2025-05-23;Actif
CPT-090177;13364330958228;CLI-089322;Électricité;Linky;Sagemcom;2015-06-28;2025-05-31;Actif
CPT-090178;22003815405537;CLI-089322;Gaz;Gazpar;Itron;2015-06-22;2025-04-20;Actif
CPT-090179;15301061593356;CLI-089323;Électricité;Linky;Landis+Gyr;2014-02-03;2025-04-14;Actif
CPT-090180;60428756368062;CLI-089324;Électricité;Linky;Landis+Gyr;2018-07-22;2025-05-29;Actif
CPT-090181;92893187578616;CLI-089325;Électricité;Linky;Itron;2020-04-30;2025-04-09;Actif
CPT-090182;98323407781407;CLI-089325;Gaz;Traditionnel;Sagemcom;2020-05-18;2025-04-27;Actif
CPT-090183;80843617891643;CLI-089326;Gaz;Gazpar;Iskraemeco;2020-04-21;2025-04-20;Résilié
CPT-090184;46288312498449;CLI-089327;Électricité;Linky;Landis+Gyr;2013-10-29;2025-04-13;Actif
CPT-090185;20901018543952;CLI-089328;Électricité;Linky;Itron;2016-08-05;2025-05-31;Actif
CPT-090186;19891214882841;CLI-089329;Électricité;Linky;Sagemcom;2014-09-20;2025-04-11;Actif
CPT-090187;93760691874533;CLI-089329;Gaz;Traditionnel;Sagemcom;2014-09-19;2025-04-29;Actif
CPT-090188;14721041359759;CLI-089330;Électricité;Électromécanique;Sagemcom;2017-03-11;2025-04-16;Actif
CPT-090189;28434711589743;CLI-089331;Gaz;Traditionnel;Landis+Gyr;2015-08-27;2025-05-25;Actif
CPT-090190;62643233955929;CLI-089332;Électricité;Électromécanique;Sagemcom;2018-03-17;2025-05-21;Suspendu
CPT-090191;20236125077185;CLI-089332;Gaz;Traditionnel;Landis+Gyr;2018-02-24;2025-04-19;Suspendu
CPT-090192;32394500666466;CLI-089333;Électricité;Linky;Itron;2019-10-16;2025-04-29;Actif
CPT-090193;50565965348225;CLI-089334;Électricité;Électromécanique;Sagemcom;2015-10-08;2025-04-29;Actif
CPT-090194;23661473466393;CLI-089335;Électricité;Électromécanique;Iskraemeco;2012-11-08;2025-05-04;Actif
CPT-090195;68013795359732;CLI-089336;Électricité;Linky;Itron;2017-04-30;2025-04-19;Actif
CPT-090196;20905096534472;CLI-089337;Gaz;Gazpar;Landis+Gyr;2020-07-15;2025-05-04;Résilié
CPT-090197;87901285924853;CLI-089338;Gaz;Gazpar;Landis+Gyr;2018-03-22;2025-05-15;Actif
CPT-090198;87679152035612;CLI-089339;Électricité;Linky;Landis+Gyr;2019-11-11;2025-05-26;Actif
CPT-090199;14299978169590;CLI-089340;Électricité;Linky;Iskraemeco;2016-06-30;2025-04-04;Actif
CPT-090200;33282101748103;CLI-089341;Électricité;Linky;Iskraemeco;2013-01-21;2025-04-24;Actif
CPT-090201;85188928856928;CLI-089342;Électricité;Linky;Itron;2015-01-01;2025-05-13;Résilié
CPT-090202;73720200044714;CLI-089342;Gaz;Traditionnel;Itron;2014-12-09;2025-04-07;Résilié
CPT-090203;24368519467968;CLI-089343;Électricité;Linky;Iskraemeco;2019-09-22;2025-05-27;Actif
CPT-090204;43770033167548;CLI-089344;Électricité;Linky;Sagemcom;2015-11-29;2025-04-08;Actif
CPT-090205;30531265776734;CLI-089345;Électricité;Linky;Sagemcom;2020-07-01;2025-04-15;Actif
CPT-090206;36437355313677;CLI-089346;Électricité;Linky;Itron;2013-06-06;2025-04-19;Actif
CPT-090207;68458842315738;CLI-089347;Électricité;Linky;Sagemcom;2012-04-01;2025-05-26;Suspendu
CPT-090208;81296869674019;CLI-089347;Gaz;Traditionnel;Sagemcom;2012-04-06;2025-05-13;Suspendu
CPT-090209;85803640899835;CLI-089348;Électricité;Linky;Landis+Gyr;2018-08-25;2025-05-23;Actif
CPT-090210;19280055436426;CLI-089349;Gaz;Gazpar;Landis+Gyr;2019-06-21;2025-04-17;Actif
CPT-090211;61720789045941;CLI-089350;Électricité;Linky;Itron;2014-02-27;2025-05-08;Actif
CPT-090212;56021471716423;CLI-089351;Gaz;Gazpar;Sagemcom;2021-06-16;2025-05-04;Actif
CPT-090213;57500765759426;CLI-089352;Électricité;Linky;Iskraemeco;2016-12-01;2025-05-23;Actif
CPT-090214;25765835001199;CLI-089352;Gaz;Gazpar;Sagemcom;2016-11-27;2025-05-04;Actif
CPT-090215;64999472965223;CLI-089353;Électricité;Linky;Itron;2013-01-06;2025-04-22;Actif
CPT-090216;55218779547288;CLI-089354;Électricité;Linky;Landis+Gyr;2012-11-20;2025-05-29;Résilié
CPT-090217;76204789880818;CLI-089355;Électricité;Linky;Itron;2016-09-19;2025-05-28;Actif
CPT-090218;40435156557753;CLI-089356;Électricité;Électromécanique;Landis+Gyr;2021-04-28;2025-05-08;Résilié
CPT-090219;44458397455018;CLI-089357;Électricité;Linky;Sagemcom;2014-08-08;2025-04-28;Actif
CPT-090220;23543654728315;CLI-089358;Électricité;Linky;Landis+Gyr;2016-05-24;2025-04-03;Résilié
CPT-090221;36546146785700;CLI-089358;Gaz;Gazpar;Iskraemeco;2016-05-23;2025-05-06;Résilié
CPT-090222;71291495591894;CLI-089359;Électricité;Électromécanique;Landis+Gyr;2016-04-13;2025-04-04;Suspendu
CPT-090223;17902279039177;CLI-089360;Électricité;Linky;Sagemcom;2012-07-01;2025-04-13;Résilié
CPT-090224;69738877948381;CLI-089360;Gaz;Gazpar;Itron;2012-06-27;2025-05-22;Résilié
CPT-090225;68038892659327;CLI-089361;Électricité;Linky;Sagemcom;2013-12-31;2025-05-15;Suspendu
CPT-090226;22490135218777;CLI-089362;Électricité;Linky;Landis+Gyr;2014-10-27;2025-05-24;Actif
CPT-090227;84186914016974;CLI-089363;Gaz;Gazpar;Itron;2021-05-01;2025-05-01;Actif
CPT-090228;43185394821899;CLI-089364;Électricité;Linky;Sagemcom;2012-06-02;2025-05-19;Actif
CPT-090229;24424284116551;CLI-089364;Gaz;Gazpar;Itron;2012-05-29;2025-05-06;Actif
CPT-090230;40758060036342;CLI-089365;Électricité;Linky;Sagemcom;2021-11-13;2025-04-10;Suspendu
CPT-090231;50712562088942;CLI-089366;Électricité;Linky;Landis+Gyr;2012-08-05;2025-04-09;Actif
CPT-090232;16613308982259;CLI-089367;Gaz;Gazpar;Landis+Gyr;2017-04-16;2025-05-17;Résilié
